CÓDIGO	CÓDIGO OPCIONAL	TIPO	DESCRIÇÃO	LOCAL	UN.	DIMENSÃO	CLIENTE	LOTE	ITEM NF	NF	VALIDADE	ESTAÇÃO	QTD ESTOQUE	DATA ENTRADA
5922800	-	PERECÍVEIS	FITA CARRAPICHO,NAILON,5/8 POL,GANC	F2.7	M	45.72	EMBRAER	C024236798	10	2192415.0	2026-09-08	45.72	1	2025-12-01 10:50:28
5922800	-	PERECÍVEIS	FITA CARRAPICHO,NAILON,5/8 POL,GANC	F2.7	M	45.72	EMBRAER	C024236798	1	2192415.0	2026-09-08	45.72	1	2025-12-01 10:50:28
5922800	-	PERECÍVEIS	FITA CARRAPICHO,NAILON,5/8 POL,GANC	F2.7	M	45.72	EMBRAER	C024487253	2	2330547.0	2026-09-08	45.72	1	2025-12-01 10:50:28
5972529	-	HARDWARE	ARRUELA PLANA-DIAMETRO EXTERNO REDUZIDO,ALUMINIO	C8.3	UN	1.0	EMBRAER	C030475433	11	2273047.0		32.0	0	2025-12-01 10:50:28
5972529	-	HARDWARE	ARRUELA PLANA-DIAMETRO EXTERNO REDUZIDO,ALUMINIO	C8.3	UN	1.0	EMBRAER	C031285939	24	2346288.0		32.0	28	2025-12-01 10:50:28
5972529	-	HARDWARE	ARRUELA PLANA-DIAMETRO EXTERNO REDUZIDO,ALUMINIO	C8.3	UN	1.0	EMBRAER	C031285939	16	2346288.0		32.0	32	2025-12-01 10:50:28
6089310	0	PERECÍVEIS	LENCOL DE BORRACHA ALVEOLAR	F2	CADASTRAR	8.52	EMBRAER	C021472584	1	205212.0	2035-04-27	10.0	1	2025-12-01 10:50:28
6094482	5650163	PERECÍVEIS	FITA-ADESIVA,DUPLA FACE,2POL        	F3.4	M	65.0	EMBRAER	C025315157	1	2362809.0	2026-06-05	650.0	7	2025-12-01 10:50:28
6094482	5650163	PERECÍVEIS	FITA-ADESIVA,DUPLA FACE,2POL        	F3.4	M	65.0	EMBRAER	C031735706	1	2378975.0	2027-02-18	650.0	24	2025-12-01 10:50:28
6200853	7441117	PERECÍVEIS	FILME ISOLAM. TERMOACUSTICO,APK (PEEK),TELA REFORCO,LAMAGUARD12        	F2	M2	82.0	EMBRAER	C030492922	1	2235617.0	2026-04-02	82.0	0	2025-12-01 10:50:28
6200853	7441117	PERECÍVEIS	FILME ISOLAM. TERMOACUSTICO,APK (PEEK),TELA REFORCO,LAMAGUARD12        	F2	M2	82.0	EMBRAER	C031475851	1	2389353.0	2026-12-30	82.0	1	2025-12-01 10:50:28
6272431	1453633 - 7571702	PERECÍVEIS	TINTA,POLIURETANO,ANTI DERRAPANTE,BRANCA, TIPO II	H5.7	L	12.32	EMBRAER	C031321233	1	2373088.0	2027-09-15	12.3	1	2025-12-01 10:50:28
6272431	1453633 - 7571702	PERECÍVEIS	TINTA,POLIURETANO,ANTI DERRAPANTE,BRANCA, TIPO II	H5.7	L	12.32	EMBRAER	C031398862	3	2377892.0	2026-11-20	12.3	0,5	2025-12-01 10:50:28
6272431	1453633 - 7571702	PERECÍVEIS	TINTA,POLIURETANO,ANTI DERRAPANTE,BRANCA, TIPO II	H5.7	L	12.32	EMBRAER	C031232740	1	2383312.0	2025-09-25	12.3	0	2025-12-01 10:50:28
6308435	-	PERECÍVEIS	FILME NAILON LARANJA	DEFINIR	M2	360.0	EMBRAER	C030880940	1	2249024.0		360.0	1	2025-12-01 10:50:28
6308435	-	PERECÍVEIS	FILME NAILON LARANJA	DEFINIR	M2	360.0	EMBRAER	C030880940	2	2249024.0		360.0	1	2025-12-01 10:50:28
6336553		PERECÍVEIS	SOLVENTE PARA PRIMER SEM CROMATO	G3.7	L	3.78	EMBRAER	C030260493	1	2222109.0	2026-02-18	3.79	1	2025-12-01 10:50:28
6336553		PERECÍVEIS	SOLVENTE PARA PRIMER SEM CROMATO	G3.7	L	3.78	EMBRAER	C030367308	1	2222109.0	2026-01-23	3.79	1	2025-12-01 10:50:28
6401668	-	HARDWARE	REFORÇO	A9.6	UN	1.0	EMBRAER	C031669851	2	2351225.0		60.0	6	2025-12-01 10:50:28
6401668	-	HARDWARE	REFORÇO	A9.6	UN	1.0	EMBRAER	C031899265	12	2351225.0		60.0	51	2025-12-01 10:50:28
6410663	2241663-70701-70690-70684	HARDWARE	SUPORTE	A7.4	UN	1.0	EMBRAER	8009655346	11	2189884.0		100.0	100	2025-12-01 10:50:28
6410663	2241663-70701-70690-70684	HARDWARE	SUPORTE	A7.4	UN	1.0	EMBRAER	8009655346	12	2189884.0		100.0	95	2025-12-01 10:50:28
6495750		PERECÍVEIS	TINTA A BASE DE RESINA EPOXI	H4.7	L	3.6	EMBRAER	C031609247	1	2360748.0	2026-02-18	5.0	1	2025-12-01 10:50:28
6495750		PERECÍVEIS	TINTA A BASE DE RESINA EPOXI	H4.7	L	3.6	EMBRAER	C031609247	2	2360748.0	2026-02-18	5.0	1	2025-12-01 10:50:28
6529928	1453150	PERECÍVEIS	TINTA PRIMER A BASE DE RESINA EPOXI	H3.4	L	7.57	EMBRAER	C031292457	4	2354865.0	2026-12-20	15.14	0	2025-12-01 10:50:28
6529928	1453150	PERECÍVEIS	TINTA PRIMER A BASE DE RESINA EPOXI	H3.4	L	7.57	EMBRAER	C031292457	10	2354865.0	2026-12-20	15.14	0,25	2025-12-01 10:50:28
6572286	-	PERECÍVEIS	TINTA,POLIURETANO,BASE AGUA, CINZA FS 36231, INTERIOR	H3.6	L	2.77	EMBRAER	C031395748	7	2345769.0	2027-02-18	2.77	1	2025-12-01 10:50:28
6572286	-	PERECÍVEIS	TINTA,POLIURETANO,BASE AGUA, CINZA FS 36231, INTERIOR	H3.6	L	2.77	EMBRAER	C031395748	5	2345769.0	2027-02-18	2.77	1	2025-12-01 10:50:28
6572286	-	PERECÍVEIS	TINTA,POLIURETANO,BASE AGUA, CINZA FS 36231, INTERIOR	H3.6	L	2.77	EMBRAER	C030660236	10	2256796.0	2026-06-20	2.77	0,2	2025-12-01 10:50:28
6572286	-	PERECÍVEIS	TINTA,POLIURETANO,BASE AGUA, CINZA FS 36231, INTERIOR	H3.6	L	2.77	EMBRAER	C031504240	4	2391041.0	2027-03-20	2,77	1	2025-12-01 10:50:28
6572286	-	PERECÍVEIS	TINTA,POLIURETANO,BASE AGUA, CINZA FS 36231, INTERIOR	H3.6	L	2.77	EMBRAER	C031504240	6	2391041.0	2027-03-20	2,77	1	2025-12-01 10:50:28
6578982		PERECÍVEIS	ADESIVO,EPOXI, TIPO III        	H1.7	KG	0.91	EMBRAER	C031778660	1	2377892.0	2025-11-25	0.91	0	2025-12-01 10:50:28
6578982		PERECÍVEIS	ADESIVO,EPOXI, TIPO III        	H1.7	KG	0.91	EMBRAER	C031778660	6	2377892.0	2025-11-25	0.91	0	2025-12-01 10:50:28
6578982		PERECÍVEIS	ADESIVO,EPOXI, TIPO III        	H1.7	KG	0.91	EMBRAER	C031875485	1	2398989.0	2026-09-20	0.91	0,733	2025-12-01 10:50:28
6578982		PERECÍVEIS	ADESIVO,EPOXI, TIPO III        	H1.7	KG	0.91	EMBRAER	C031875485	1	2407267	2026-09-20	0.91	1	2025-12-15 08:22:36
6578982		PERECÍVEIS	ADESIVO,EPOXI, TIPO III        	H1.7	KG	0.91	EMBRAER	C031875485	2	2407267	2026-09-20	0.91	1	2025-12-15 08:22:56
6752518	3632813 - 1453365 - 5375744	PERECÍVEIS	SOLUCAO CONVERSAO QUIMICA, CLASS1A, FORM VI	G3.4	KG	0.04	EMBRAER	C031217321	18	2354865.0	2026-07-15	0.21	0	2025-12-01 10:50:28
6752518	3632813 - 1453365 - 5375744	PERECÍVEIS	SOLUCAO CONVERSAO QUIMICA, CLASS1A, FORM VI	G3.4	KG	0.04	EMBRAER	C031217321	2	2303440.0	2026-07-15	0.21	0	2025-12-01 10:50:28
6752518	3632813 - 1453365 - 5375744	PERECÍVEIS	SOLUCAO CONVERSAO QUIMICA, CLASS1A, FORM VI	G3.4	KG	0.04	EMBRAER	C031945531	6	2403227	2027-01-06	0.21	9	2025-12-04 15:57:55
6922153	-	PAINEL	CHAPA,POLICARBONATO,0.040POL-PRETA,TEXTURIZADA	DEFINIR	UN	2.97	EMBRAER	C031288917	1	2366987.0		29.79	1	2025-12-01 10:50:28
6922153	-	PAINEL	CHAPA,POLICARBONATO,0.040POL-PRETA,TEXTURIZADA	DEFINIR	UN	2.97	EMBRAER	C031271817	1	2401097		29.79	18	2025-12-02 08:07:53
6922153	-	PAINEL	CHAPA,POLICARBONATO,0.040POL-PRETA,TEXTURIZADA	DEFINIR	UN	2.97	EMBRAER	C031271817	1	2405268		29.79	2	2025-12-10 16:21:45
6974848		PERECÍVEIS	SELANTE DE BORRACHA SINTÉTICA         	H1.1	KG	0.18	EMBRAER	C031349829	2	2351670.0	2025-11-25	4.34	0	2025-12-01 10:50:28
6974848		PERECÍVEIS	SELANTE DE BORRACHA SINTÉTICA         	H1.1	KG	0.18	EMBRAER	C031349829	3	2351670.0	2025-11-25	4.34	0	2025-12-01 10:50:28
6974848		PERECÍVEIS	SELANTE DE BORRACHA SINTÉTICA         	H1.1	KG	0.18	EMBRAER	C031783601	2	2394219.0	2026-03-27	0.18	20	2025-12-01 10:50:28
6978867		PERECÍVEIS	ADESIVO SCOTCH WELD EC 7266 B/A        	H1.2	L	0.05	EMBRAER	C031007408	1	2332055.0	2025-11-08	0.2	0	2025-12-01 10:50:28
6978867		PERECÍVEIS	ADESIVO SCOTCH WELD EC 7266 B/A        	H1.2	L	0.05	EMBRAER	C031007408	2	2332055.0	2025-11-08	0.2	0	2025-12-01 10:50:28
6978867		PERECÍVEIS	ADESIVO SCOTCH WELD EC 7266 B/A        	H1.2	L	0.05	EMBRAER	C031543780	4	2396845.0	2026-04-01	0.2	4	2025-12-01 10:50:28
6978867		PERECÍVEIS	ADESIVO SCOTCH WELD EC 7266 B/A        	H1.2	L	0.05	EMBRAER	C031543780	2396845	2.0	2026-04-01	0.2	4	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031173816	38	2319730.0		308.0	33	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031173825	43	2319730.0		308.0	0	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031224847	1	2345292.0		308.0	19	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031224847	41	2319730.0		308.0	135	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031275939	4	2345292.0		308.0	136	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031275943	2	2345292.0		308.0	0	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C031679689	3	2345292.0		308.0	52	2025-12-01 10:50:28
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C032000868	1	2399278		308.0	137	2025-12-01 14:44:44
6986868	-	HARDWARE	SUPORTE	A9.1	UN	1.0	EMBRAER	C032000868	2	2399278		308.0	171	2025-12-01 14:49:28
7074930	-	PERECÍVEIS	TECIDO SINTETICO NEUTRO, 100% POLIU	F1	M2	6.5	EMBRAER	C025379564	1	1059740.0		6.5	1	2025-12-01 10:50:28
70773	5070221	PAINEL	PLACA RETANGULAR COLMEIA DE ALUMINIO LIGA        	DEFINIR	UN	2.97	EMBRAER	CN21583131	1	2074416.0		2.97	2	2025-12-01 10:50:28
7151825	9123859	PERECÍVEIS	SELANTE,SILICONE,CINZA        	DEFINIR	KG	0.08	EMBRAER	C031699188	7	2383797.0	2026-10-10	1.0	0	2025-12-01 10:50:28
7151825	9123859	PERECÍVEIS	SELANTE,SILICONE,CINZA        	DEFINIR	KG	0.08	EMBRAER	C031722500	4	2369703.0	2027-02-01	1.0	9	2025-12-01 10:50:28
7151825	9123859	PERECÍVEIS	SELANTE,SILICONE,CINZA        	DEFINIR	KG	0.08	EMBRAER	C031722500	3	2369703.0	2027-02-01	1.0	0	2025-12-01 10:50:28
7151825	9123859	PERECÍVEIS	SELANTE,SILICONE,CINZA        	DEFINIR	KG	0.08	EMBRAER	C031449192	5	2347543.0	2026-08-26	1.0	0	2025-12-01 10:50:28
7151825	9123859	PERECÍVEIS	SELANTE,SILICONE,CINZA        	DEFINIR	KG	0.08	EMBRAER	C031449192	4	2347543.0	2026-08-26	1.0	0	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C030279639	1	2149655.0	2026-02-20	600.0	1	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	1	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	2	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	3	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	4	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	5	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	6	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	7	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	8	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	9	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7178641	7715571 - 8191501	PERECÍVEIS	FITA,ADESIVA,POLIETILENO,.17X100MM-TRANSPARENTE,ADESIVO BORRACHA        	F5.1	M	30.0	EMBRAER	C031627188	10	2342021.0	2026-08-10	600.0	4	2025-12-01 10:50:28
7206249	-	HARDWARE	PARAFUSO-CABECA SEXTAVADA,FENDA EM CRUZ	A2.5	UN	1.0	EMBRAER	C030183927	1	2137658.0		25.0	24	2025-12-01 10:50:28
7206249	-	HARDWARE	PARAFUSO-CABECA SEXTAVADA,FENDA EM CRUZ	A2.5	UN	1.0	EMBRAER	C030183927	2	2137658.0		25.0	30	2025-12-01 10:50:28
7206366	-	HARDWARE	PARAFUSO	A5.2	UN	1.0	EMBRAER	C025123848	8	2048834.0		50.0	48	2025-12-01 10:50:28
7206366	-	HARDWARE	PARAFUSO	A5.2	UN	1.0	EMBRAER	C025123848	4	2048834.0		50.0	45	2025-12-01 10:50:28
7206366	-	HARDWARE	PARAFUSO	A5.2	UN	1.0	EMBRAER	C024814213	29	2048834.0		50.0	40	2025-12-01 10:50:28
7206366	-	HARDWARE	PARAFUSO	A5.2	UN	1.0	EMBRAER	C025487058	1	2048834.0		50.0	40	2025-12-01 10:50:28
7320298		PERECÍVEIS	FITA ADERENTE DE CONTATO (VELCRO) DE POLIPROPILENO	F4.8	M	45.7	EMBRAER	C030754686	1	2313149.0	2026-04-28	45.7	1	2025-12-01 10:50:28
7320298		PERECÍVEIS	FITA ADERENTE DE CONTATO (VELCRO) DE POLIPROPILENO	F4.8	M	45.7	EMBRAER	C030754686	2	2313149.0	2026-04-28	45.7	1	2025-12-01 10:50:28
7452978	-	PERECÍVEIS	 Manta insonorizacao        	DEFINIR	M2	56.3	EMBRAER	C030642672	1	2239843.0		55.74	1	2025-12-01 10:50:28
7567124		PERECÍVEIS	ADESIVO, EPOXI, BI-COMPONENTE, OFF-	G2.1	KG	0.05	EMBRAER	C031128135	23	2354865.0	2026-03-20	0.2	4	2025-12-01 10:50:28
7567124		PERECÍVEIS	ADESIVO, EPOXI, BI-COMPONENTE, OFF-	G2.1	KG	0.05	EMBRAER	C031154817	1	2312661.0	2026-03-20	0.2	3	2025-12-01 10:50:28
7567124		PERECÍVEIS	ADESIVO, EPOXI, BI-COMPONENTE, OFF-	G2.1	KG	0.05	EMBRAER	C031154817	2	2312661.0	2026-03-20	0.2	4	2025-12-01 10:50:28
7567124		PERECÍVEIS	ADESIVO, EPOXI, BI-COMPONENTE, OFF-	G2.1	KG	0.05	EMBRAER	C030143417	1	2132879.0	2025-11-19	0.2	0	2025-12-01 10:50:28
7567124		PERECÍVEIS	ADESIVO, EPOXI, BI-COMPONENTE, OFF-	G2.1	KG	0.05	EMBRAER	C031154814	1	2393633.0	2026-03-20	0,2	4	2025-12-01 10:50:28
7648258	2710087	HARDWARE	REBITE SOLIDO	B8.2	UN	1.0	EMBRAER	C019028459	10	2172494.0		9.0	62	2025-12-01 10:50:28
7648258	2710087	HARDWARE	REBITE SOLIDO	B8.2	UN	1.0	EMBRAER	C019028459	18	2172494.0		9.0	61	2025-12-01 10:50:28
7697007		PERECÍVEIS	FITA ADESIVA-DUPLA FACE, POLIAMIDA, 2POL, CLASSE 1	F5.3	M	25.0	EMBRAER	C031760324	1	2363454.0	2027-03-18	300.0	0	2025-12-01 10:50:28
7697007		PERECÍVEIS	FITA ADESIVA-DUPLA FACE, POLIAMIDA, 2POL, CLASSE 1	F5.3	M	25.0	EMBRAER	C031242647	1	 2280972	2026-12-05	300.0	0	2025-12-08 09:34:03
7697007		PERECÍVEIS	FITA ADESIVA-DUPLA FACE, POLIAMIDA, 2POL, CLASSE 1	F5.3	M	25.0	EMBRAER	 C032089597	1	02409523	2027-11-30	300.0	3,5	2025-12-18 13:05:25
7798936	6535347	PERECÍVEIS	COMPOSTO ESTRUTURAL PARA PREECHIMENTO DE VAZIOS, 0,57 G/CM3	G5.1	KG	54.0	EMBRAER	C031586217	1	2382237.0	2026-03-21	108.0	0	2025-12-01 10:50:28
7798936	6535347	PERECÍVEIS	COMPOSTO ESTRUTURAL PARA PREECHIMENTO DE VAZIOS, 0,57 G/CM3	G5.1	KG	54.0	EMBRAER	C031586217	2	2382237.0	2026-03-21	108.0	0,5	2025-12-01 10:50:28
7798936	6535347	PERECÍVEIS	COMPOSTO ESTRUTURAL PARA PREECHIMENTO DE VAZIOS, 0,57 G/CM3	G5.1	KG	54.0	EMBRAER	C031854953	1	2407821	2026-06-10	108.0	4	2025-12-15 15:39:05
7798986	-	PERECÍVEIS	 Composto para preenchimento adesivo a base de resina epoxi	H5.2	KG	0,38	EMBRAER	C030930854	6	2398325.0	2026-01-13	0,38	1	2025-12-01 10:50:28
7798986	-	PERECÍVEIS	 Composto para preenchimento adesivo a base de resina epoxi	H5.2	KG	0,38	EMBRAER	C030930854	5	2398325.0	2026-01-13	0,38	1	2025-12-01 10:50:28
7798986	-	PERECÍVEIS	 Composto para preenchimento adesivo a base de resina epoxi	H5.2	KG	0,38	EMBRAER	C030930854	1	2399796.0	2026-01-13	0.38	3	2025-12-01 10:50:28
7798986	-	PERECÍVEIS	 Composto para preenchimento adesivo a base de resina epoxi	H5.2	KG	0,38	EMBRAER	C030930854	1	2400350	2026-01-13	0.38	31	2025-12-01 12:22:55
7935079		PERECÍVEIS	ADESIVO,EPOXI, C/ RETARDANTE DE CHAMA-TIPO VI	H5.3	L	0.2	EMBRAER	C031427528	1	2340269.0	2026-04-04	1.6	3	2025-12-01 10:50:28
7935079		PERECÍVEIS	ADESIVO,EPOXI, C/ RETARDANTE DE CHAMA-TIPO VI	H5.3	L	0.2	EMBRAER	C031427528	5	2340269.0	2026-04-04	1.6	7	2025-12-01 10:50:28
7935079		PERECÍVEIS	ADESIVO,EPOXI, C/ RETARDANTE DE CHAMA-TIPO VI	H5.3	L	0.2	EMBRAER	C031490183	2	2367333.0	2026-03-03	1.6	0	2025-12-01 10:50:28
7935079		PERECÍVEIS	ADESIVO,EPOXI, C/ RETARDANTE DE CHAMA-TIPO VI	H5.3	L	0.2	EMBRAER	C031438061	3	2378814.0	2026-02-03	1.6	0	2025-12-01 10:50:28
7935079		PERECÍVEIS	ADESIVO,EPOXI, C/ RETARDANTE DE CHAMA-TIPO VI	H5.3	L	0.2	EMBRAER	C031490183	3	2396845.0	2026-03-03	1.6	1	2025-12-01 10:50:28
8027596	-	PERECÍVEIS	FITA AUTOADESIVA DE POLIETILENO	F5.4	M	33.0	EMBRAER	C030684593	1	2366019.0	2026-07-13	3.0	4	2025-12-01 10:50:28
8027596	-	PERECÍVEIS	FITA AUTOADESIVA DE POLIETILENO	F5.4	M	33.0	EMBRAER	C031290280	1	2331128.0	2026-12-24	3.0	2	2025-12-01 10:50:28
8027596	-	PERECÍVEIS	FITA AUTOADESIVA DE POLIETILENO	F5.4	M	33.0	EMBRAER	C031290280	3	2331128.0	2026-12-24	3.0	7	2025-12-01 10:50:28
8027596	-	PERECÍVEIS	FITA AUTOADESIVA DE POLIETILENO	F5.4	M	33.0	EMBRAER	C030684593	3	2366019.0	2026-07-13	3.0	2	2025-12-01 10:50:28
8027596	-	PERECÍVEIS	FITA AUTOADESIVA DE POLIETILENO	F5.4	M	33.0	EMBRAER	C030684593	2	2366019.0	2026-07-13	3.0	2	2025-12-01 10:50:28
8087599	-	HARDWARE	INSERTO-ILHOS,AL	A5.4	UN	1.0	EMBRAER	1328325	5	2245563.0		50.0	0	2025-12-01 10:50:28
8087599	-	HARDWARE	INSERTO-ILHOS,AL	A5.4	UN	1.0	EMBRAER	1328325	6	2245563.0		50.0	15	2025-12-01 10:50:28
8087599	-	HARDWARE	INSERTO-ILHOS,AL	A5.4	UN	1.0	EMBRAER	C0001328325	1	2378974.0		50.0	50	2025-12-01 10:50:28
8087599	-	HARDWARE	INSERTO-ILHOS,AL	A5.4	UN	1.0	EMBRAER	C0001328325	3	2378974.0		50.0	48	2025-12-01 10:50:28
8087600	-	HARDWARE	INSERTO-ILHOS ROSQUEADO,AL	A5.5	UN	1.0	EMBRAER	253167	2	305558.0		100.0	0	2025-12-01 10:50:28
8087600	-	HARDWARE	INSERTO-ILHOS ROSQUEADO,AL	A5.5	UN	1.0	EMBRAER	253167	1	305558.0		100.0	0	2025-12-01 10:50:28
8087600	-	HARDWARE	INSERTO-ILHOS ROSQUEADO,AL	A5.5	UN	1.0	EMBRAER	253167	21	305558.0		100.0	123	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	4	1783673.0		100.0	0	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	2	1783673.0		100.0	0	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	1	1783673.0		100.0	0	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	9	1783673.0		100.0	0	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	14	1783673.0		100.0	0	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	3	2384848.0		100.0	100	2025-12-01 10:50:28
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	1	2403878		100.0	0	2025-12-08 16:43:46
8087638	2876290	HARDWARE	INSERTO	A5.6	UN	1.0	EMBRAER	C010644399	1	2403878		100.0	48	2025-12-08 16:44:08
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600416	8	170762.0		50.0	0	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600417	15	170762.0		50.0	34	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600417	6	170762.0		50.0	50	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600417	9	170762.0		50.0	100	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600417	20	170762.0		50.0	100	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600417	1	170762.0		50.0	100	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600417	2	170762.0		50.0	99	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600416	17	170762.0		20.4	9	2025-12-01 10:50:28
8087644	-	HARDWARE	INSERTO	B6.1	UN	1.0	EMBRAER	C010600416	15	170762.0		50	50	2025-12-01 10:50:28
8087650	-	HARDWARE	INSERTO-ILHOS ROSQUEADO,AL	B6.2	UN	1.0	EMBRAER	1245491	12	153017.0		50.0	432	2025-12-01 10:50:28
8087650	-	HARDWARE	INSERTO-ILHOS ROSQUEADO,AL	B6.2	UN	1.0	EMBRAER	C010715371	25	153017.0		50.0	50	2025-12-01 10:50:28
8087650	-	HARDWARE	INSERTO-ILHOS ROSQUEADO,AL	B6.2	UN	1.0	EMBRAER	C010715371	8	153017.0		50.0	59	2025-12-01 10:50:28
8106685	8358034	PERECÍVEIS	SELANTE, BASE POLITIOETER, CONDUTIVO ELÉTRICO, CARGA NI , TIPO I	H6.2	KG	0.17	EMBRAER	C031681758	2	2354865.0	2025-12-27	0.17	0	2025-12-01 10:50:28
8106685	8358034	PERECÍVEIS	SELANTE, BASE POLITIOETER, CONDUTIVO ELÉTRICO, CARGA NI , TIPO I	H6.2	KG	0.17	EMBRAER	C031720419	1	2383057.0	2026-01-26	0.17	0	2025-12-01 10:50:28
8106685	8358034	PERECÍVEIS	SELANTE, BASE POLITIOETER, CONDUTIVO ELÉTRICO, CARGA NI , TIPO I	H6.2	KG	0.17	EMBRAER	C031755767	1	2397434.0	2026-01-26	0.17	5	2025-12-01 10:50:28
8106685	8358034	PERECÍVEIS	SELANTE, BASE POLITIOETER, CONDUTIVO ELÉTRICO, CARGA NI , TIPO I	H6.2	KG	0.17	EMBRAER	C031755767	2	2397434.0	2026-01-26	0.17	5	2025-12-01 10:50:28
8126594	-	PERECÍVEIS	FITA,ADESIVA,ESPUMA PVC,1/8X1/2POL-CINZA	F4.4	MM	22.86	EMBRAER	C030834395	1	2365887.0	2026-08-24	68580.0	4	2025-12-01 10:50:28
